definition,direction,guard_variant,geometry,variant,signal_utc,entry_utc,exit_utc,entry_price,exit_price,exit_reason,gross_per_unit,net_x4,mfe_usd,mae_usd,h4_sma,h4_slope_lookback,h1_break_lookback,compression_lookback,compression_max_atr,cooldown_h,exit_h,session_filter
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_2.2_cool4_ny_only,2026-05-12T14:00:00+00:00,2026-05-12T15:00:00+00:00,2026-05-12T20:00:00+00:00,4679.0,4709.0,emergency_stop_30.0,-30.0,-121.4,40.5,47.27,10,3,12,6,2.2,4,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_all,2022-10-07T07:00:00+00:00,2022-10-07T08:00:00+00:00,2022-10-07T20:00:00+00:00,1708.96,1694.83,time_exit_12h,14.13,55.12,18.55,5.68,10,3,12,12,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_all,2023-05-12T03:00:00+00:00,2023-05-12T04:00:00+00:00,2023-05-12T16:00:00+00:00,2010.59,2009.44,time_exit_12h,1.15,3.2,9.79,11.84,10,3,12,12,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_all,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_all,2024-09-03T01:00:00+00:00,2024-09-03T02:00:00+00:00,2024-09-03T14:00:00+00:00,2495.64,2478.92,time_exit_12h,16.72,65.48,20.33,10.59,10,3,12,12,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_all,2024-10-08T03:00:00+00:00,2024-10-08T04:00:00+00:00,2024-10-08T16:00:00+00:00,2635.52,2612.79,time_exit_12h,22.73,89.52,30.93,17.42,10,3,12,12,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_all,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_no_asia,2022-10-07T07:00:00+00:00,2022-10-07T08:00:00+00:00,2022-10-07T20:00:00+00:00,1708.96,1694.83,time_exit_12h,14.13,55.12,18.55,5.68,10,3,12,12,2.2,1,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_no_asia,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,1,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_no_asia,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,1,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_london_ny,2022-10-07T07:00:00+00:00,2022-10-07T08:00:00+00:00,2022-10-07T20:00:00+00:00,1708.96,1694.83,time_exit_12h,14.13,55.12,18.55,5.68,10,3,12,12,2.2,1,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_london_ny,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,1,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_london_ny,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,1,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_ny_only,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,1,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool1_ny_only,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,1,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_all,2022-10-07T07:00:00+00:00,2022-10-07T08:00:00+00:00,2022-10-07T20:00:00+00:00,1708.96,1694.83,time_exit_12h,14.13,55.12,18.55,5.68,10,3,12,12,2.2,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_all,2023-05-12T03:00:00+00:00,2023-05-12T04:00:00+00:00,2023-05-12T16:00:00+00:00,2010.59,2009.44,time_exit_12h,1.15,3.2,9.79,11.84,10,3,12,12,2.2,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_all,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_all,2024-09-03T01:00:00+00:00,2024-09-03T02:00:00+00:00,2024-09-03T14:00:00+00:00,2495.64,2478.92,time_exit_12h,16.72,65.48,20.33,10.59,10,3,12,12,2.2,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_all,2024-10-08T03:00:00+00:00,2024-10-08T04:00:00+00:00,2024-10-08T16:00:00+00:00,2635.52,2612.79,time_exit_12h,22.73,89.52,30.93,17.42,10,3,12,12,2.2,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_all,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_no_asia,2022-10-07T07:00:00+00:00,2022-10-07T08:00:00+00:00,2022-10-07T20:00:00+00:00,1708.96,1694.83,time_exit_12h,14.13,55.12,18.55,5.68,10,3,12,12,2.2,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_no_asia,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_no_asia,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_london_ny,2022-10-07T07:00:00+00:00,2022-10-07T08:00:00+00:00,2022-10-07T20:00:00+00:00,1708.96,1694.83,time_exit_12h,14.13,55.12,18.55,5.68,10,3,12,12,2.2,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_london_ny,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_london_ny,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_ny_only,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,12,12,2.2,4,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp12_2.2_cool4_ny_only,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,12,12,2.2,4,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2022-07-01T04:00:00+00:00,2022-07-01T05:00:00+00:00,2022-07-01T17:00:00+00:00,1801.26,1799.2,time_exit_12h,2.06,6.84,16.97,7.31,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2022-10-20T00:00:00+00:00,2022-10-20T01:00:00+00:00,2022-10-20T13:00:00+00:00,1627.0,1632.56,time_exit_12h,-5.56,-23.64,4.68,12.82,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2023-03-08T01:00:00+00:00,2023-03-08T02:00:00+00:00,2023-03-08T14:00:00+00:00,1812.24,1820.34,time_exit_12h,-8.1,-33.8,2.9,9.29,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2023-05-12T03:00:00+00:00,2023-05-12T04:00:00+00:00,2023-05-12T16:00:00+00:00,2010.59,2009.44,time_exit_12h,1.15,3.2,9.79,11.84,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2023-06-05T03:00:00+00:00,2023-06-05T04:00:00+00:00,2023-06-05T16:00:00+00:00,1944.81,1958.07,time_exit_12h,-13.26,-54.44,6.75,17.02,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2023-06-23T02:00:00+00:00,2023-06-23T03:00:00+00:00,2023-06-23T15:00:00+00:00,1912.04,1926.9,time_exit_12h,-14.86,-60.84,2.11,25.16,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2023-09-06T01:00:00+00:00,2023-09-06T02:00:00+00:00,2023-09-06T14:00:00+00:00,1924.66,1928.04,time_exit_12h,-3.38,-14.92,3.61,4.43,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2023-09-26T03:00:00+00:00,2023-09-26T04:00:00+00:00,2023-09-26T16:00:00+00:00,1913.46,1902.24,time_exit_12h,11.22,43.48,12.73,2.01,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2023-10-02T05:00:00+00:00,2023-10-02T06:00:00+00:00,2023-10-02T18:00:00+00:00,1842.35,1831.7,time_exit_12h,10.65,41.2,15.37,3.76,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2025-08-01T00:00:00+00:00,2025-08-01T01:00:00+00:00,2025-08-01T13:00:00+00:00,3288.45,3318.45,emergency_stop_30.0,-30.0,-121.4,7.09,56.57,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,2025-08-20T00:00:00+00:00,2025-08-20T01:00:00+00:00,2025-08-20T13:00:00+00:00,3314.06,3344.06,emergency_stop_30.0,-30.0,-121.4,2.73,30.8,10,3,18,6,1.4,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2022-07-01T04:00:00+00:00,2022-07-01T05:00:00+00:00,2022-07-01T17:00:00+00:00,1801.26,1799.2,time_exit_12h,2.06,6.84,16.97,7.31,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2022-10-20T00:00:00+00:00,2022-10-20T01:00:00+00:00,2022-10-20T13:00:00+00:00,1627.0,1632.56,time_exit_12h,-5.56,-23.64,4.68,12.82,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2023-03-08T01:00:00+00:00,2023-03-08T02:00:00+00:00,2023-03-08T14:00:00+00:00,1812.24,1820.34,time_exit_12h,-8.1,-33.8,2.9,9.29,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2023-05-12T03:00:00+00:00,2023-05-12T04:00:00+00:00,2023-05-12T16:00:00+00:00,2010.59,2009.44,time_exit_12h,1.15,3.2,9.79,11.84,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2023-06-05T03:00:00+00:00,2023-06-05T04:00:00+00:00,2023-06-05T16:00:00+00:00,1944.81,1958.07,time_exit_12h,-13.26,-54.44,6.75,17.02,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2023-06-23T02:00:00+00:00,2023-06-23T03:00:00+00:00,2023-06-23T15:00:00+00:00,1912.04,1926.9,time_exit_12h,-14.86,-60.84,2.11,25.16,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2023-09-06T01:00:00+00:00,2023-09-06T02:00:00+00:00,2023-09-06T14:00:00+00:00,1924.66,1928.04,time_exit_12h,-3.38,-14.92,3.61,4.43,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2023-09-26T03:00:00+00:00,2023-09-26T04:00:00+00:00,2023-09-26T16:00:00+00:00,1913.46,1902.24,time_exit_12h,11.22,43.48,12.73,2.01,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2023-10-02T05:00:00+00:00,2023-10-02T06:00:00+00:00,2023-10-02T18:00:00+00:00,1842.35,1831.7,time_exit_12h,10.65,41.2,15.37,3.76,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2025-08-01T00:00:00+00:00,2025-08-01T01:00:00+00:00,2025-08-01T13:00:00+00:00,3288.45,3318.45,emergency_stop_30.0,-30.0,-121.4,7.09,56.57,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,2025-08-20T00:00:00+00:00,2025-08-20T01:00:00+00:00,2025-08-20T13:00:00+00:00,3314.06,3344.06,emergency_stop_30.0,-30.0,-121.4,2.73,30.8,10,3,18,6,1.4,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-06-07T00:00:00+00:00,2022-06-07T01:00:00+00:00,2022-06-07T13:00:00+00:00,1839.23,1844.86,time_exit_12h,-5.63,-23.92,2.38,12.54,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-06-22T01:00:00+00:00,2022-06-22T02:00:00+00:00,2022-06-22T14:00:00+00:00,1828.27,1844.42,time_exit_12h,-16.15,-66.0,5.08,19.4,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-07-01T04:00:00+00:00,2022-07-01T05:00:00+00:00,2022-07-01T17:00:00+00:00,1801.26,1799.2,time_exit_12h,2.06,6.84,16.97,7.31,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-07-21T07:00:00+00:00,2022-07-21T08:00:00+00:00,2022-07-21T20:00:00+00:00,1689.32,1719.32,emergency_stop_30.0,-30.0,-121.4,8.58,30.48,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-08-22T05:00:00+00:00,2022-08-22T06:00:00+00:00,2022-08-22T18:00:00+00:00,1744.61,1735.92,time_exit_12h,8.69,33.36,17.0,0.23,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-10-19T17:00:00+00:00,2022-10-19T18:00:00+00:00,2022-10-20T07:00:00+00:00,1629.51,1629.75,time_exit_12h,-0.24,-2.36,7.19,5.33,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-10-21T04:00:00+00:00,2022-10-21T05:00:00+00:00,2022-10-21T17:00:00+00:00,1621.44,1651.44,emergency_stop_30.0,-30.0,-121.4,4.42,32.41,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2022-11-21T01:00:00+00:00,2022-11-21T02:00:00+00:00,2022-11-21T14:00:00+00:00,1746.13,1741.19,time_exit_12h,4.94,18.36,9.39,1.13,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-02-10T03:00:00+00:00,2023-02-10T04:00:00+00:00,2023-02-10T16:00:00+00:00,1855.25,1858.09,time_exit_12h,-2.84,-12.76,2.56,16.8,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-03-08T01:00:00+00:00,2023-03-08T02:00:00+00:00,2023-03-08T14:00:00+00:00,1812.24,1820.34,time_exit_12h,-8.1,-33.8,2.9,9.29,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-05-12T03:00:00+00:00,2023-05-12T04:00:00+00:00,2023-05-12T16:00:00+00:00,2010.59,2009.44,time_exit_12h,1.15,3.2,9.79,11.84,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-06-05T01:00:00+00:00,2023-06-05T02:00:00+00:00,2023-06-05T14:00:00+00:00,1946.35,1946.4,time_exit_12h,-0.05,-1.6,8.29,2.3,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-06-23T02:00:00+00:00,2023-06-23T03:00:00+00:00,2023-06-23T15:00:00+00:00,1912.04,1926.9,time_exit_12h,-14.86,-60.84,2.11,25.16,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-08-09T21:00:00+00:00,2023-08-09T23:00:00+00:00,2023-08-10T11:00:00+00:00,1914.63,1921.61,time_exit_12h,-6.98,-29.32,0.32,7.63,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-08-14T01:00:00+00:00,2023-08-14T02:00:00+00:00,2023-08-14T14:00:00+00:00,1910.82,1904.05,time_exit_12h,6.77,25.68,8.28,5.24,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-09-06T01:00:00+00:00,2023-09-06T02:00:00+00:00,2023-09-06T14:00:00+00:00,1924.66,1928.04,time_exit_12h,-3.38,-14.92,3.61,4.43,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-09-26T03:00:00+00:00,2023-09-26T04:00:00+00:00,2023-09-26T16:00:00+00:00,1913.46,1902.24,time_exit_12h,11.22,43.48,12.73,2.01,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2023-10-02T05:00:00+00:00,2023-10-02T06:00:00+00:00,2023-10-02T18:00:00+00:00,1842.35,1831.7,time_exit_12h,10.65,41.2,15.37,3.76,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2024-01-17T03:00:00+00:00,2024-01-17T04:00:00+00:00,2024-01-17T16:00:00+00:00,2023.82,2005.27,time_exit_12h,18.55,72.8,19.75,4.94,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2024-05-01T04:00:00+00:00,2024-05-01T05:00:00+00:00,2024-05-01T17:00:00+00:00,2283.93,2303.59,time_exit_12h,-19.66,-80.04,2.51,26.32,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2025-04-06T23:00:00+00:00,2025-04-07T00:00:00+00:00,2025-04-07T02:00:00+00:00,3009.31,3039.31,emergency_stop_30.0,-30.0,-121.4,38.31,45.79,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2025-05-01T10:00:00+00:00,2025-05-01T11:00:00+00:00,2025-05-02T00:00:00+00:00,3218.42,3237.15,time_exit_12h,-18.73,-76.32,16.61,24.88,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2025-08-01T00:00:00+00:00,2025-08-01T01:00:00+00:00,2025-08-01T13:00:00+00:00,3288.45,3318.45,emergency_stop_30.0,-30.0,-121.4,7.09,56.57,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2025-08-20T00:00:00+00:00,2025-08-20T01:00:00+00:00,2025-08-20T13:00:00+00:00,3314.06,3344.06,emergency_stop_30.0,-30.0,-121.4,2.73,30.8,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2025-11-04T05:00:00+00:00,2025-11-04T06:00:00+00:00,2025-11-04T18:00:00+00:00,3973.26,3937.56,time_exit_12h,35.7,141.4,44.71,27.23,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,2026-05-12T14:00:00+00:00,2026-05-12T15:00:00+00:00,2026-05-12T20:00:00+00:00,4679.0,4709.0,emergency_stop_30.0,-30.0,-121.4,40.5,47.27,10,3,18,6,1.8,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_no_asia,2022-07-21T07:00:00+00:00,2022-07-21T08:00:00+00:00,2022-07-21T20:00:00+00:00,1689.32,1719.32,emergency_stop_30.0,-30.0,-121.4,8.58,30.48,10,3,18,6,1.8,1,12,no_asia
