family,design,guard_variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,macro_labels,year,reason,regime_note
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-12T13:00:00+00:00,2024-06-12T14:00:00+00:00,long,london_ny_overlap,2335.93,2353.03,2326.93,2024-06-12T14:45:00+00:00,2326.93,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.004
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-17T06:00:00+00:00,2024-06-17T07:00:00+00:00,short,london,2318.48,2301.38,2327.48,2024-06-17T14:59:00+00:00,2321.08,time_exit,-2.6,-2.95,-3.65,-4.0,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.025
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-17T16:00:00+00:00,2024-06-17T17:00:00+00:00,short,new_york,2312.35,2295.25,2321.35,2024-06-18T00:59:00+00:00,2320.55,time_exit,-8.2,-8.55,-9.25,-9.6,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.037
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-18T11:00:00+00:00,2024-06-18T12:00:00+00:00,short,london,2308.11,2291.01,2317.11,2024-06-18T13:30:00+00:00,2317.11,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.071
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-20T02:00:00+00:00,2024-06-20T03:00:00+00:00,long,asia,2336.34,2353.44,2327.34,2024-06-20T10:59:00+00:00,2334.44,time_exit,-1.9,-2.25,-2.95,-3.3,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-21T14:00:00+00:00,2024-06-21T15:00:00+00:00,short,london_ny_overlap,2340.11,2323.01,2349.11,2024-06-21T18:03:00+00:00,2323.01,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.096
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-27T09:00:00+00:00,2024-06-27T10:00:00+00:00,long,london,2307.41,2324.51,2298.41,2024-06-27T13:40:00+00:00,2324.51,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-28T11:00:00+00:00,2024-06-28T12:00:00+00:00,long,london,2335.85,2352.95,2326.85,2024-06-28T14:51:00+00:00,2326.85,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.121
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-07-01T12:00:00+00:00,2024-07-01T13:00:00+00:00,long,london_ny_overlap,2338.18,2355.28,2329.18,2024-07-01T13:45:00+00:00,2329.18,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.146
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-07-02T12:00:00+00:00,2024-07-02T13:00:00+00:00,short,london_ny_overlap,2320.49,2303.39,2329.49,2024-07-02T14:33:00+00:00,2329.49,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.079
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-07-09T15:00:00+00:00,2024-07-09T16:00:00+00:00,short,london_ny_overlap,2354.99,2337.89,2363.99,2024-07-09T19:20:00+00:00,2363.99,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.158
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-07-22T13:00:00+00:00,2024-07-22T14:00:00+00:00,short,london_ny_overlap,2394.09,2376.99,2403.09,2024-07-22T21:58:00+00:00,2396.13,time_exit,-2.04,-2.39,-3.09,-3.44,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.05
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-07-24T03:00:00+00:00,2024-07-24T04:00:00+00:00,long,asia,2413.93,2431.03,2404.93,2024-07-24T11:59:00+00:00,2413.39,time_exit,-0.54,-0.89,-1.59,-1.94,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-07-29T15:00:00+00:00,2024-07-29T16:00:00+00:00,short,london_ny_overlap,2381.03,2363.93,2390.03,2024-07-29T23:59:00+00:00,2383.88,time_exit,-2.85,-3.2,-3.9,-4.25,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.083
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-07-30T14:00:00+00:00,2024-07-30T15:00:00+00:00,long,london_ny_overlap,2393.74,2410.84,2384.74,2024-07-30T16:27:00+00:00,2384.74,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.037
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-07T12:00:00+00:00,2024-08-07T13:00:00+00:00,long,london_ny_overlap,2401.01,2418.11,2392.01,2024-08-07T16:45:00+00:00,2392.01,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.092
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-08T11:00:00+00:00,2024-08-08T12:00:00+00:00,long,london,2404.83,2421.93,2395.83,2024-08-08T15:21:00+00:00,2421.93,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.05
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-09T11:00:00+00:00,2024-08-09T12:00:00+00:00,long,london,2430.47,2447.57,2421.47,2024-08-09T14:45:00+00:00,2421.47,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.004
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-12T08:00:00+00:00,2024-08-12T09:00:00+00:00,long,london,2441.63,2458.73,2432.63,2024-08-12T16:14:00+00:00,2458.73,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-14T09:00:00+00:00,2024-08-14T10:00:00+00:00,long,london,2474.39,2491.49,2465.39,2024-08-14T13:31:00+00:00,2465.39,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.1
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-15T12:00:00+00:00,2024-08-15T13:00:00+00:00,long,london_ny_overlap,2463.47,2480.57,2454.47,2024-08-15T13:38:00+00:00,2454.47,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.179
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-16T12:00:00+00:00,2024-08-16T13:00:00+00:00,long,london_ny_overlap,2472.19,2489.29,2463.19,2024-08-16T13:58:00+00:00,2489.29,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.117
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-19T11:00:00+00:00,2024-08-19T12:00:00+00:00,short,london,2489.81,2472.71,2498.81,2024-08-19T15:08:00+00:00,2498.81,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-20T08:00:00+00:00,2024-08-20T09:00:00+00:00,long,london,2514.92,2532.02,2505.92,2024-08-20T16:17:00+00:00,2505.92,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.025
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-21T14:00:00+00:00,2024-08-21T15:00:00+00:00,short,london_ny_overlap,2502.93,2485.83,2511.93,2024-08-21T19:00:00+00:00,2511.93,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.046
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-08-30T15:00:00+00:00,2024-08-30T16:00:00+00:00,short,london_ny_overlap,2508.93,2491.83,2517.93,2024-08-30T21:54:00+00:00,2503.23,time_exit,5.7,5.35,4.65,4.3,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.037
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-03T02:00:00+00:00,2024-09-03T03:00:00+00:00,short,asia,2493.55,2476.45,2502.55,2024-09-03T09:05:00+00:00,2502.55,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-03T09:00:00+00:00,2024-09-03T10:00:00+00:00,long,london,2504.01,2521.11,2495.01,2024-09-03T11:25:00+00:00,2495.01,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.013
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-05T09:00:00+00:00,2024-09-05T10:00:00+00:00,long,london,2514.7,2531.8,2505.7,2024-09-05T16:08:00+00:00,2505.7,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.071
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-10T13:00:00+00:00,2024-09-10T14:00:00+00:00,long,london_ny_overlap,2513.84,2530.94,2504.84,2024-09-10T15:09:00+00:00,2504.84,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.017
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-11T13:00:00+00:00,2024-09-11T14:00:00+00:00,short,london_ny_overlap,2507.87,2490.77,2516.87,2024-09-11T17:35:00+00:00,2516.87,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.087
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-12T13:00:00+00:00,2024-09-12T14:00:00+00:00,long,london_ny_overlap,2528.6,2545.7,2519.6,2024-09-12T14:42:00+00:00,2545.7,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.05
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-17T10:00:00+00:00,2024-09-17T11:00:00+00:00,short,london,2573.48,2556.38,2582.48,2024-09-17T18:59:00+00:00,2569.94,time_exit,3.54,3.19,2.49,2.14,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.05
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-09-27T15:00:00+00:00,2024-09-27T16:00:00+00:00,short,london_ny_overlap,2649.45,2632.35,2658.45,2024-09-27T21:53:00+00:00,2658.45,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.154
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-04T13:00:00+00:00,2024-10-04T14:00:00+00:00,short,london_ny_overlap,2638.61,2621.51,2647.61,2024-10-04T14:09:00+00:00,2647.61,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-10T13:00:00+00:00,2024-10-10T14:00:00+00:00,long,london_ny_overlap,2625.08,2642.18,2616.08,2024-10-10T14:33:00+00:00,2616.08,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.013
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-14T07:00:00+00:00,2024-10-14T08:00:00+00:00,long,london,2664.13,2681.23,2655.13,2024-10-14T12:02:00+00:00,2655.13,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.1
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-15T06:00:00+00:00,2024-10-15T07:00:00+00:00,short,london,2641.62,2624.52,2650.62,2024-10-15T08:26:00+00:00,2650.62,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.108
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-17T11:00:00+00:00,2024-10-17T12:00:00+00:00,long,london,2687.47,2704.57,2678.47,2024-10-17T13:15:00+00:00,2678.47,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.013
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-17T15:00:00+00:00,2024-10-17T16:00:00+00:00,long,london_ny_overlap,2695.66,2712.76,2686.66,2024-10-17T17:30:00+00:00,2686.66,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.079
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-25T09:00:00+00:00,2024-10-25T10:00:00+00:00,short,london,2719.19,2702.09,2728.19,2024-10-25T12:38:00+00:00,2728.19,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.004
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-25T15:00:00+00:00,2024-10-25T16:00:00+00:00,long,london_ny_overlap,2738.52,2755.62,2729.52,2024-10-25T21:54:00+00:00,2746.22,time_exit,7.7,7.35,6.65,6.3,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.1
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-29T01:00:00+00:00,2024-10-29T02:00:00+00:00,long,asia,2752.12,2769.22,2743.12,2024-10-29T09:59:00+00:00,2752.46,time_exit,0.34,-0.01,-0.71,-1.06,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.108
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-29T13:00:00+00:00,2024-10-29T14:00:00+00:00,long,london_ny_overlap,2759.9,2777.0,2750.9,2024-10-29T20:58:00+00:00,2774.4,time_exit,14.5,14.15,13.45,13.1,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-10-31T13:00:00+00:00,2024-10-31T14:00:00+00:00,short,london_ny_overlap,2755.12,2738.02,2764.12,2024-10-31T14:47:00+00:00,2738.02,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.108
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-11-04T13:00:00+00:00,2024-11-04T14:00:00+00:00,long,london_ny_overlap,2746.57,2763.67,2737.57,2024-11-04T16:03:00+00:00,2737.57,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.029
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-11-05T02:00:00+00:00,2024-11-05T03:00:00+00:00,short,asia,2728.19,2711.09,2737.19,2024-11-05T06:36:00+00:00,2737.19,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.075
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-11-18T01:00:00+00:00,2024-11-18T02:00:00+00:00,long,asia,2586.72,2604.63795,2577.2895,2024-11-18T09:59:00+00:00,2595.48,time_exit,8.76,8.41,7.71,7.36,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.079
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-11-19T09:00:00+00:00,2024-11-19T10:00:00+00:00,long,london,2630.26,2647.36,2621.26,2024-11-19T15:36:00+00:00,2621.26,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.083
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-11-22T02:00:00+00:00,2024-11-22T03:00:00+00:00,long,asia,2686.03,2703.13,2677.03,2024-11-22T09:36:00+00:00,2703.13,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.042
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-11-29T02:00:00+00:00,2024-11-29T03:00:00+00:00,long,asia,2657.39,2674.49,2648.39,2024-11-29T10:59:00+00:00,2662.74,time_exit,5.35,5.0,4.3,3.95,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-01T23:00:00+00:00,2024-12-02T00:00:00+00:00,short,asia,2645.77,2628.67,2654.77,2024-12-02T01:19:00+00:00,2628.67,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.033
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-03T13:00:00+00:00,2024-12-03T14:00:00+00:00,long,london_ny_overlap,2652.69,2669.79,2643.69,2024-12-03T15:00:00+00:00,2643.69,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.021
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-05T08:00:00+00:00,2024-12-05T09:00:00+00:00,short,london,2642.95,2625.85,2651.95,2024-12-05T11:51:00+00:00,2651.95,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.004
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-05T14:00:00+00:00,2024-12-05T15:00:00+00:00,short,london_ny_overlap,2640.38,2623.28,2649.38,2024-12-05T18:27:00+00:00,2623.28,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.037
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-10T10:00:00+00:00,2024-12-10T11:00:00+00:00,long,london,2675.44,2692.54,2666.44,2024-12-10T17:00:00+00:00,2692.54,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.1
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-13T09:00:00+00:00,2024-12-13T10:00:00+00:00,short,london,2668.8,2651.7,2677.8,2024-12-13T17:59:00+00:00,2656.06,time_exit,12.74,12.39,11.69,11.34,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.133
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-16T11:00:00+00:00,2024-12-16T12:00:00+00:00,long,london,2663.29,2680.39,2654.29,2024-12-16T14:45:00+00:00,2654.29,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.125
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-17T08:00:00+00:00,2024-12-17T09:00:00+00:00,short,london,2643.73,2626.63,2652.73,2024-12-17T16:59:00+00:00,2638.82,time_exit,4.91,4.56,3.86,3.51,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-18T14:00:00+00:00,2024-12-18T15:00:00+00:00,short,london_ny_overlap,2637.73,2620.63,2646.73,2024-12-18T19:07:00+00:00,2620.63,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.013
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-18T19:00:00+00:00,2024-12-18T20:00:00+00:00,short,new_york,2604.41,2587.31,2613.41,2024-12-18T20:41:00+00:00,2587.31,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.15
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-20T13:00:00+00:00,2024-12-20T14:00:00+00:00,long,london_ny_overlap,2609.38,2626.48,2600.38,2024-12-20T15:30:00+00:00,2626.48,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.129
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-23T11:00:00+00:00,2024-12-23T12:00:00+00:00,short,london,2616.03,2598.93,2625.03,2024-12-23T19:59:00+00:00,2610.87,time_exit,5.16,4.81,4.11,3.76,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.092
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-26T01:00:00+00:00,2024-12-26T02:00:00+00:00,long,asia,2626.65,2643.75,2617.65,2024-12-26T09:59:00+00:00,2627.46,time_exit,0.81,0.46,-0.24,-0.59,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.071
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-27T08:00:00+00:00,2024-12-27T09:00:00+00:00,short,london,2626.18,2609.08,2635.18,2024-12-27T16:59:00+00:00,2617.93,time_exit,8.25,7.9,7.2,6.85,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.037
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-12-31T15:00:00+00:00,2024-12-31T16:00:00+00:00,long,london_ny_overlap,2625.64,2642.74,2616.64,2024-12-31T20:59:00+00:00,2623.17,time_exit,-2.47,-2.82,-3.52,-3.87,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.146
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2025-01-07T11:00:00+00:00,2025-01-07T12:00:00+00:00,long,london,2648.58,2665.68,2639.58,2025-01-07T19:59:00+00:00,2649.31,time_exit,0.73,0.38,-0.32,-0.67,,2025,compression_breakout_up_with_tr_expansion,range_pct=0.083
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2025-01-08T13:00:00+00:00,2025-01-08T14:00:00+00:00,long,london_ny_overlap,2660.33,2677.43,2651.33,2025-01-08T17:39:00+00:00,2651.33,stop_loss,-9.0,-9.35,-10.05,-10.4,,2025,compression_breakout_up_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2025-01-10T08:00:00+00:00,2025-01-10T09:00:00+00:00,long,london,2680.17,2697.27,2671.17,2025-01-10T13:30:00+00:00,2671.17,stop_loss,-9.0,-9.35,-10.05,-10.4,,2025,compression_breakout_up_with_tr_expansion,range_pct=0.158
