baseline,interval,entry_time_utc,exit_time_utc,direction,direction_label,entry_price,exit_price,raw_usd,cost_usd,net_usd,reason
session_momentum_15min,15min,2026-06-02T16:00:00+00:00,2026-06-02T17:00:00+00:00,-1,short,4499.36448,4488.78546,10.579020000000128,0.35,10.229020000000128,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T16:15:00+00:00,2026-06-02T17:15:00+00:00,-1,short,4491.86949,4488.50628,3.3632100000004357,0.35,3.0132100000004356,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T16:30:00+00:00,2026-06-02T17:30:00+00:00,-1,short,4490.04977,4485.36996,4.679809999999634,0.35,4.329809999999634,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T16:45:00+00:00,2026-06-02T17:45:00+00:00,1,long,4491.17467,4484.59915,-6.575520000000324,0.35,-6.925520000000324,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T17:00:00+00:00,2026-06-02T18:00:00+00:00,-1,short,4488.78546,4485.90603,2.8794299999999566,0.35,2.5294299999999565,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T17:15:00+00:00,2026-06-02T18:15:00+00:00,-1,short,4488.50628,4489.38359,-0.8773100000007616,0.35,-1.2273100000007617,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T17:30:00+00:00,2026-06-02T18:30:00+00:00,-1,short,4485.36996,4479.3001,6.069859999999608,0.35,5.719859999999608,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T17:45:00+00:00,2026-06-02T18:45:00+00:00,-1,short,4484.59915,4487.23432,-2.6351699999995617,0.35,-2.985169999999562,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T18:00:00+00:00,2026-06-02T19:00:00+00:00,1,long,4485.90603,4487.93059,2.0245599999998376,0.35,1.6745599999998375,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T18:15:00+00:00,2026-06-02T19:15:00+00:00,1,long,4489.38359,4488.90474,-0.47885000000042055,0.35,-0.8288500000004205,prior_candle_momentum_in_active_session
